,uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
370,60002,2014-11-14,1109,"Goldman Sachs Group, Inc.",Parent,1109,"Goldman Sachs Group, Inc.",US,0.9160314202308656,2,0,3707,Corporate involvement in state education,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,5358,United Students Against Sweatshops USAS,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Goldman Sachs Group Inc,Goldman Sachs ,GS,US38141G1040,,,1336.0,Finance,1322.0,Retail,1417.0,Education,,," to privatize the nation's public education system. In a petition letter, USAS called on TFA to return to its original mission by only operating in areas of actual teacher shortages, and giving aspiring teachers adequate education and training. USAS also called on TFA to cut ties with corporations such as Walmart and Goldman Sachs, which USAS claims are mistreating workers and harming communities. See ",http://petitions.moveon.org/sign/teach-for-america-listen?source=c.em&r_by=6189219,,,,
371,59991,2014-11-14,5659,Sjunde AP-fonden / Seventh AP Fund,Parent,5659,Sjunde AP-fonden / Seventh AP Fund,Sweden,-1.0,2,0,3308,CSR/ESG standards for financial institutions,3311.0,Ethical investing/SRI,,,752,Sweden,,,,,,,,,,,752,Sweden,,,,,,,,,,,638,Miljoforbundet Jordens Vanner / FoE Sweden,2.5,752,Sweden,3760.0,FIAN Sverige,2.5,752.0,Sweden,,,,,,,,,,,,,,,,752,Sweden,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SWEDEN - Jordens Vanner (FoE Sweden) and FIAN are holding a seminar in Umea on Nov 15 on ethical investing in Swedish pension funds (known as AP Funds). According to the groups, the seminar, which is being held during Umea's Human Rights Day, will aim to try and identify why Sweden's state pension money is often invested in companies that are allegedly responsible for environmental pollution, climate change, and human rights violations. The seminar is part of FoE's campaign for stricter regulation of the AP Funds, and the NGO claimed that there has already been a public debate in recent weeks about the Seventh AP Fund and ethical investments. See (in Swedish)",http://www.jordensvanner.se/2014/mr-dagarna,,,,
372,59969,2014-11-13,127,La Caixa,Parent,127,La Caixa,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
373,59969,2014-11-13,267,BBVA Group / Banco Bilbao Vizcaya Argentaria,Parent,267,BBVA Group / Banco Bilbao Vizcaya Argentaria,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Banco Bilbao Vizcaya Argentaria SA,Banco Bilbao Vizcaya Argentaria ,BBVASM,ES0113211835,US05946K1016,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
374,59969,2014-11-13,399,"Bankinter, S.A.",Parent,399,"Bankinter, S.A.",Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Bankinter SA,Bankinter ,BKTSM,ES0113679I37,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
375,59969,2014-11-13,450,Grupo Santander,Parent,450,Grupo Santander,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
376,59969,2014-11-13,920,Banco Popular Espanol,Parent,920,Banco Popular Espanol,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Banco Popular Espanol SA,Banco Popular Espanol ,POPSM,ES0113790531,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
377,59969,2014-11-13,2108,Bankia,Parent,2108,Bankia,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
378,59969,2014-11-13,3479,NCG (Novacaixagalicia T/a Abanca),Parent,3479,NCG (Novacaixagalicia T/a Abanca),Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Novacaixagalicia (NCG),,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
379,59969,2014-11-13,5727,Liberbank,Parent,5727,Liberbank,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
380,59969,2014-11-13,7243,Banco Mare Nostrum (BMN),Parent,7243,Banco Mare Nostrum (BMN),Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
381,59969,2014-11-13,9523,Caixa Ontinyent ,Parent,9523,Caixa Ontinyent ,Spain,-2.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1339,Consumidores en Accion / FACUA,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Caixa d\'Estalvis i Mont de Pietat d\'Ontinyent,,,,,,1336.0,Finance,,,,,,,"SPAIN - FACUA (Consumidores en Accion) filed official complaints against banks including Santander, BBVA, La Caixa, Bankia, Banco Popular, Bankinter, Banco Mare Nostrum (BMN), Liberbank, Caixa Ontinyent and NCG Banco (Abanca) over charges levied on accounts used to repay mortgages and other loans. In the complaint, which was filed with the consumer authorities and the national central bank Banco de Espana, FACUA claimed that these charges were abusive and breached legislation regulating financial institutions and consumer protection laws. FACUA also claimed that it had already helped a number of consumers take action over the charges, and that while usually the consumers had won their cases, the process normally took several months. See (in Spanish)",https://www.facua.org/es/noticia.php?Id=8912,,,,
382,59856,2014-11-07,38,Legal & General Group Plc,Parent,38,Legal & General Group Plc,UK,1.0,2,0,3308,CSR/ESG standards for financial institutions,3311.0,Ethical investing/SRI,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,6154,Eerlijke Verzekeringswijzer / Fair Insurance Guide,1.5,528,Netherlands,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,1431.0,Insurance,,,Legal & General Group PLC,Legal & General  ,LGEN,GB0005603997,,,1336.0,Finance,,,,,,,"NETHERLANDS - Eerlijke Verzerkingswijzer (Fair Insurance Guide) claimed that six of the top ten insurance groups in the Netherlands have made major improvements in applying sustainability policies for their investments over the past six months. SNS Reaal (Vivat Insurance) was awarded the highest score for improvements in 15 out of the 20 social issues measured, followed by Achmea and ASR, with Allianz, ING (NN Group) and Legal & General also reportedly showing improvements in their asset management policies. Eerlijke Verzerkingswijzer, however, accused Aegon, Loyalis, Delta Lloyd and Generali failing to improve their policies. The Guide rated financial groups on issues such as respect for human and labor rights, taxation, and corruption, over a range of sectors including forestry, oil and gas, property, farming, mining, animal welfare and manufacturing. See (in Dutch)"," http://www.eerlijkeverzekeringswijzer.nl/nieuws/persbericht-2e-beleidsupdate,-4-11-2014/",http://eerlijkeverzekeringswijzer.nl/overzicht-scores/, http://eerlijkeverzekeringswijzer.nl/media/69337/141104_eerlijke_verzekeringswijzer_rapport_beleidsbeoordeling_2e_update.pdf,,
